# Wlen(nm) Flux Flux_err
2.332804390213595980e+03 9.005670072645466373e-01 4.000293141691992592e-03
2.332812135387828675e+03 8.874295926790223277e-01 3.972782759523276960e-03
2.332819880418595403e+03 8.577130656693762178e-01 3.901586078239646822e-03
2.332827625305891161e+03 8.209123442556872652e-01 3.817026821111004550e-03
2.332835370049710946e+03 7.903039454446493250e-01 3.770015261181870227e-03
2.332843114650050666e+03 7.940605808499623386e-01 3.783284540837975572e-03
2.332850859106905318e+03 8.239884349664600149e-01 3.834518945005770119e-03
2.332858603420269446e+03 8.648730254420341490e-01 3.914147357204417720e-03
2.332866347590138957e+03 8.880940605254797893e-01 3.979979160046664098e-03
2.332874091616509304e+03 9.095257893963850648e-01 4.015476338374224068e-03
2.332881835499375484e+03 9.159705173489044450e-01 4.029713255987355316e-03
2.332889579238732495e+03 9.250049169465628385e-01 4.049538431870108347e-03
2.332897322834575334e+03 9.277183631663630248e-01 4.052519376981682069e-03
2.332905066286899910e+03 9.241110080486281131e-01 4.051448639202064571e-03
2.332912809595701219e+03 9.251849560771588932e-01 4.092651711903024479e-03
2.332920552760974715e+03 9.068032353313626448e-01 4.019573265026016133e-03
2.332928295782714940e+03 8.965641875238886671e-01 3.983993597812058446e-03
2.332936038660917802e+03 8.769599691386609219e-01 3.949939272524087032e-03
2.332943781395578299e+03 8.725914154349959651e-01 3.964088253367546721e-03
2.332951523986691882e+03 8.711519091866151143e-01 3.989105661124949659e-03
2.332959266434253550e+03 8.824927540154945405e-01 3.955829085068695260e-03
2.332967008738258755e+03 9.116965919748718505e-01 4.025154355777773967e-03
2.332974750898702496e+03 9.218935933026484175e-01 4.098393222157507322e-03
2.332982492915579769e+03 9.251250218134545733e-01 4.050762478571595833e-03
2.332990234788886482e+03 9.328552100383660228e-01 4.114388444852943617e-03
2.332997976518617634e+03 9.385683573114065315e-01 4.082533838421754935e-03
2.333005718104767766e+03 9.430547233497148518e-01 4.082360784999785816e-03
2.333013459547333241e+03 9.492943374540930845e-01 4.120013050856768076e-03
2.333021200846309057e+03 9.380315275781886397e-01 4.076938713631123382e-03
2.333028942001689757e+03 9.459062513805682748e-01 4.096208927397359048e-03
2.333036683013470793e+03 9.457521110662376884e-01 4.099500864330208813e-03
2.333044423881648072e+03 9.503169549623718959e-01 4.099730037443893686e-03
2.333052164606216138e+03 9.427333807068692950e-01 4.086463385288894787e-03
2.333059905187170443e+03 9.510538096738143654e-01 4.111610388851179472e-03
2.333067645624506440e+03 9.480890560519508181e-01 4.093578566945555233e-03
2.333075385918219126e+03 9.491699921402717566e-01 4.145912422057613546e-03
2.333083126068303955e+03 9.514111626420870271e-01 4.130994283130602976e-03
2.333090866074755922e+03 9.489214020465999155e-01 4.094070059172191453e-03
2.333098605937570483e+03 9.481515007634628844e-01 4.094318185385858143e-03
2.333106345656742633e+03 9.514020041075124112e-01 4.097145934171607211e-03
2.333114085232267826e+03 9.483912386329278466e-01 4.094842589050971642e-03
2.333121824664141059e+03 9.486139544984748539e-01 4.134435409034875088e-03
2.333129563952358239e+03 9.507319599511290242e-01 4.123705207562767400e-03
2.333137303096913456e+03 9.569153057625299219e-01 4.106336790611471617e-03
2.333145042097803071e+03 9.495731839936742968e-01 4.092274971951921636e-03
2.333152780955022081e+03 9.521244180157427683e-01 4.103079401596772258e-03
2.333160519668565030e+03 9.487720489067796859e-01 4.093719340631867334e-03
2.333168258238427825e+03 9.513805387523144308e-01 4.104308619270169087e-03
2.333175996664605464e+03 9.542535644240168757e-01 4.146131089960120031e-03
2.333183734947093399e+03 9.535261386458042665e-01 4.116291618630516826e-03
2.333191473085886628e+03 9.486295389531428368e-01 4.104555886211062182e-03
2.333199211080980604e+03 9.513014412864133629e-01 4.119025554215088869e-03
2.333206948932370324e+03 9.440108003433527184e-01 4.094145030256147837e-03
2.333214686640051241e+03 9.423136737069257585e-01 4.095406980482312748e-03
2.333222424204018807e+03 9.352152758576997016e-01 4.072928871654281704e-03
2.333230161624267566e+03 9.333540615383507655e-01 4.076312040234572089e-03
2.333237898900793880e+03 9.401712339203114333e-01 4.095788566783250054e-03
2.333245636033591836e+03 9.360625892243711332e-01 4.082898715785777607e-03
2.333253373022656888e+03 9.441283527648842711e-01 4.102377513500329864e-03
2.333261109867984942e+03 9.438075817084927710e-01 4.111893218869464364e-03
2.333268846569570997e+03 9.474924536761213378e-01 4.102708861795541229e-03
2.333276583127410049e+03 9.400703177253069143e-01 4.093487636031966498e-03
2.333284319541497098e+03 9.416430879801582776e-01 4.088736906364257018e-03
2.333292055811828050e+03 9.478761105730451053e-01 4.121313011307255192e-03
2.333299791938397902e+03 9.456591024810065971e-01 4.100451093365122673e-03
2.333307527921201654e+03 9.471005191168357928e-01 4.101535058361749364e-03
2.333315263760234757e+03 9.477017029017533734e-01 4.102756375245341681e-03
2.333322999455492663e+03 9.471243006033102096e-01 4.100474420140495964e-03
2.333330735006970372e+03 9.518293224940218566e-01 4.110467615308592733e-03
2.333338470414662424e+03 9.494021724210477409e-01 4.106756512490569548e-03
2.333346205678565639e+03 9.527972235640003174e-01 4.116334847986728718e-03
2.333353940798674103e+03 9.475624426788069599e-01 4.106960041004841661e-03
2.333361675774983269e+03 9.524892212315615447e-01 4.116406795624607401e-03
2.333369410607488589e+03 9.497557046484723653e-01 4.125089454146996237e-03
2.333377145296185063e+03 9.469618383670566075e-01 4.114003755877971950e-03
2.333384879841068596e+03 9.540398624354318180e-01 4.131645485620642419e-03
2.333392614242133732e+03 9.410437986561039914e-01 4.106607081745517439e-03
2.333400348499375468e+03 9.439249268050438069e-01 4.100699275923512521e-03
2.333408082612790167e+03 9.443628964971353401e-01 4.107754699195121859e-03
2.333415816582371917e+03 9.441142609715740264e-01 4.103847043127426854e-03
2.333423550408116171e+03 9.374719317948450037e-01 4.097095862574486047e-03
2.333431284090019290e+03 9.342455100605592255e-01 4.084632350209013198e-03
2.333439017628074907e+03 9.325016394647573925e-01 4.070440050695522255e-03
2.333446751022279841e+03 9.321655833123960733e-01 4.066497829291940320e-03
2.333454484272628179e+03 9.260266981553302301e-01 4.057270329680440039e-03
2.333462217379115373e+03 9.359820586257172614e-01 4.077511864952567712e-03
2.333469950341736421e+03 9.197358544861066187e-01 4.037271925685824263e-03
2.333477683160488141e+03 9.260785761892149637e-01 4.051585976126025404e-03
2.333485415835363710e+03 9.287223582461889837e-01 4.061822735329979721e-03
2.333493148366359492e+03 9.344752344939526445e-01 4.077490937602118795e-03
2.333500880753470938e+03 9.257450304344281289e-01 4.057708465320329291e-03
2.333508612996692136e+03 9.402162354203507100e-01 4.108068570131483133e-03
2.333516345096020359e+03 9.394149960624997853e-01 4.103879105779743852e-03
2.333524077051448785e+03 9.415322902542314631e-01 4.093833869127181530e-03
2.333531808862973321e+03 9.454919351802231198e-01 4.094967501989734207e-03
2.333539540530589420e+03 9.399429855194634253e-01 4.080219544721592866e-03
2.333547272054292534e+03 9.326168009223723132e-01 4.073174617588580688e-03
2.333555003434077662e+03 9.218611339363007584e-01 4.043539236054161969e-03
2.333562734669939800e+03 9.215872185461770894e-01 4.045588186777599599e-03
2.333570465761874857e+03 9.097981582762624253e-01 4.021954874238281921e-03
2.333578196709877375e+03 9.189098798767397769e-01 4.037080698614035727e-03
2.333585927513942806e+03 9.117234902447413081e-01 4.029646687998459861e-03
2.333593658174066604e+03 9.232757979908838841e-01 4.065758383242763091e-03
2.333601388690243766e+03 9.214249878643885339e-01 4.040173380790773247e-03
2.333609119062470199e+03 9.169593641472565393e-01 4.054330672172641419e-03
2.333616849290740447e+03 9.035348143225701012e-01 4.013565068280293066e-03
2.333624579375049962e+03 8.838343675414346290e-01 3.961874192524925467e-03
2.333632309315393741e+03 8.590079893459661164e-01 3.905887010837422787e-03
2.333640039111767692e+03 8.501094216414291083e-01 3.891872039405071867e-03
2.333647768764166358e+03 8.656325062391163616e-01 3.945709861689221214e-03
2.333655498272585191e+03 8.864600699987368326e-01 4.014689832573707130e-03
2.333663227637020100e+03 9.010899567143658695e-01 4.043112841002872125e-03
2.333670956857465626e+03 9.170505650009710408e-01 4.099721867931527611e-03
2.333678685933916313e+03 9.228531630390524043e-01 4.068159711729823526e-03
2.333686414866369432e+03 9.225275756191682053e-01 4.078299946132752513e-03
2.333694143654818163e+03 9.257767907441216693e-01 4.072480566039968219e-03
2.333701872299259321e+03 9.208025421533743149e-01 4.053686899327222856e-03
2.333709600799687450e+03 9.116236542456492842e-01 4.066636859797269181e-03
2.333717329156098003e+03 9.059449313714225127e-01 4.023140617919606678e-03
2.333725057368485523e+03 9.109813788355928255e-01 4.034132854537218066e-03
2.333732785436846370e+03 9.248099294231695300e-01 4.054629258097392983e-03
2.333740513361175090e+03 9.276233223163870001e-01 4.057156348006069405e-03
2.333748241141466679e+03 9.417945283446200744e-01 4.093885956310607324e-03
2.333755968777717499e+03 9.382219663284296907e-01 4.098735936542730572e-03
2.333763696269922093e+03 9.376333308733493244e-01 4.117934551958520734e-03
2.333771423618075005e+03 9.448844621839143088e-01 4.126285024618645166e-03
2.333779150822173051e+03 9.425201721699103530e-01 4.113387893043048832e-03
2.333786877882210320e+03 9.391854325969569706e-01 4.081687099876669077e-03
2.333794604798182718e+03 9.488169127150440918e-01 4.106738607191381778e-03
2.333802331570084789e+03 9.459435071395555505e-01 4.100522712328438964e-03
2.333810058197911985e+03 9.363062325775479700e-01 4.080657895185283227e-03
2.333817784681660214e+03 9.427859907376223703e-01 4.088025516682742937e-03
2.333825511021324473e+03 9.373192837268189415e-01 4.086554099706434136e-03
2.333833237216899761e+03 9.419486582704221789e-01 4.090109769131917636e-03
2.333840963268381074e+03 9.412407364080904726e-01 4.106351067758608892e-03
2.333848689175763866e+03 9.414315308941332283e-01 4.086514043848054820e-03
2.333856414939043589e+03 9.341298866930836109e-01 4.081705011102504908e-03
2.333864140558215695e+03 9.362210004333311186e-01 4.083497135045411654e-03
2.333871866033275182e+03 9.398779703969865063e-01 4.085918122195038825e-03
2.333879591364217049e+03 9.333473085331912555e-01 4.079785017645796985e-03
2.333887316551037202e+03 9.241459257227022661e-01 4.060323460625733100e-03
2.333895041593729729e+03 9.253598376290950167e-01 4.054538775556737647e-03
2.333902766492290993e+03 9.152982585671565197e-01 4.030531217624829139e-03
2.333910491246715992e+03 9.033866917826893772e-01 4.003986217163796671e-03
2.333918215857000177e+03 8.972465789932696500e-01 3.989699495423907824e-03
2.333925940323138093e+03 8.802763802371901258e-01 3.952977652212370796e-03
2.333933664645125646e+03 8.510610392832251847e-01 3.891760596396051652e-03
2.333941388822957833e+03 8.120435509040979660e-01 3.806886865341627992e-03
2.333949112856630109e+03 7.601902439744235851e-01 3.708294482501373491e-03
2.333956836746137469e+03 7.164549563945658006e-01 3.576348509386906814e-03
2.333964560491474458e+03 6.883765391368972253e-01 3.507723746173201703e-03
2.333972284092638347e+03 6.645054423718343983e-01 3.444508491731978692e-03
2.333980007549622314e+03 6.086305668526562629e-01 3.302177717060870640e-03
2.333987730862423177e+03 5.764785762745845421e-01 3.232050443458541356e-03
2.333995454031035024e+03 5.992791925819086485e-01 3.292391009171151232e-03
2.334003177055453762e+03 6.830293406148804092e-01 3.496480242357880887e-03
2.334010899935674388e+03 7.613620405114855938e-01 3.700499851223942784e-03
2.334018622671692356e+03 8.158322919239698878e-01 3.826583327825974420e-03
2.334026345263502662e+03 8.440835543576209465e-01 3.876492023826135554e-03
2.334034067711100761e+03 8.597238694083955135e-01 3.916684632100072075e-03
2.334041790014482103e+03 8.666150060196614602e-01 3.953392350703175719e-03
2.334049512173641688e+03 8.708597072071677658e-01 3.925785345310945848e-03
2.334057234188574512e+03 8.745977419223924798e-01 3.943962390353826161e-03
2.334064956059276028e+03 8.879058056896396156e-01 3.963927080239039273e-03
2.334072677785742144e+03 8.973175092479226400e-01 3.994732687768824501e-03
2.334080399367966947e+03 9.115455066798022754e-01 4.035206122090429295e-03
2.334088120805946801e+03 9.147839557030134072e-01 4.020143569354236827e-03
2.334095842099676247e+03 9.282419310673210022e-01 4.041593500514414211e-03
2.334103563249150739e+03 9.226131823494521100e-01 4.031262717248782802e-03
2.334111284254365728e+03 9.225082558015988976e-01 4.035596999411667808e-03
2.334119005115316213e+03 9.211799885784264230e-01 4.029395759524809217e-03
2.334126725831997192e+03 9.188404368948663858e-01 4.031780949483515682e-03
2.334134446404404571e+03 9.181813287756150910e-01 4.026595054859295059e-03
2.334142166832533348e+03 9.103670884360768323e-01 4.021376702242928855e-03
2.334149887116378977e+03 9.116550452910150426e-01 3.996384771841616189e-03
2.334157607255936000e+03 9.091834238239774324e-01 3.993395053344045605e-03
2.334165327251200779e+03 9.145655359843479770e-01 4.007624514487355925e-03
2.334173047102167402e+03 9.180513869698849749e-01 4.013616776142600942e-03
2.334180766808832232e+03 9.260204484659464441e-01 4.038845280968731029e-03
2.334188486371189811e+03 9.304234536667842503e-01 4.049797077192493662e-03
2.334196205789235137e+03 9.423991852849753492e-01 4.072428536591893647e-03
2.334203925062964572e+03 9.368123171543316641e-01 4.082052027093833330e-03
2.334211644192372205e+03 9.413185367211085453e-01 4.071821132860764698e-03
2.334219363177453943e+03 9.375252019123372360e-01 4.074480509379585502e-03
2.334227082018204783e+03 9.404005182598669244e-01 4.087263603222231548e-03
2.334234800714620633e+03 9.446302124428489488e-01 4.107061164879736992e-03
2.334242519266695581e+03 9.405027453446715979e-01 4.092874109997742503e-03
2.334250237674425534e+03 9.353969041059293499e-01 4.080106944646874623e-03
2.334257955937806400e+03 9.412014297017854414e-01 4.082708268896111971e-03
2.334265674056832722e+03 9.316904330715813920e-01 4.054896599589191339e-03
2.334273392031499043e+03 9.242073937559667218e-01 4.041921227052379037e-03
2.334281109861802179e+03 9.311666264748648114e-01 4.058637225302062952e-03
2.334288827547736673e+03 9.297131908103928311e-01 4.046579702951165827e-03
2.334296545089297524e+03 9.253710057755036855e-01 4.045410653973858725e-03
2.334304262486480184e+03 9.149680294511575163e-01 4.042359503243869896e-03
2.334311979739279650e+03 9.155325717399813712e-01 4.043143833598043801e-03
2.334319696847692285e+03 9.120102147774347134e-01 4.016374890350434511e-03
2.334327413811711722e+03 9.251128023164769676e-01 4.055965759792968910e-03
2.334335130631334778e+03 9.208425249409575297e-01 4.033044015880899412e-03
2.334342847306555541e+03 9.350755246871343962e-01 4.064111412951269993e-03
2.334350563837369918e+03 9.329947912699376733e-01 4.057118116524380605e-03
2.334358280223772454e+03 9.367356233505688134e-01 4.067886671671745724e-03
2.334365996465759508e+03 9.376244193655509651e-01 4.072681669339568017e-03
2.334373712563325626e+03 9.314769629863324241e-01 4.063362253116536461e-03
2.334381428516466258e+03 9.313337801988379461e-01 4.050761813020995958e-03
2.334389144325176403e+03 9.190310028940282816e-01 4.047561723553517316e-03
2.334396859989451514e+03 9.227323041155848227e-01 4.051399541485551509e-03
2.334404575509287497e+03 9.265708864385500121e-01 4.042686926803782353e-03
2.334412290884678441e+03 9.178598493984186923e-01 4.031069202335143403e-03
2.334420006115620254e+03 9.116214990039226418e-01 4.016939597150625575e-03
2.334427721202108387e+03 8.987159034531968516e-01 3.989408127614035501e-03
2.334435436144137384e+03 8.880553067921164168e-01 3.973948350389456749e-03
2.334443150941703152e+03 8.629648198646183710e-01 3.907460492779689203e-03
2.334450865594800689e+03 8.188744651471712155e-01 3.814827563588433102e-03
2.334458580103425447e+03 7.671929266579873286e-01 3.699726434543728661e-03
2.334466294467572880e+03 7.343751222070871165e-01 3.616302180245356459e-03
2.334474008687237529e+03 7.369475387639377040e-01 3.618378107518619227e-03
2.334481722762415302e+03 7.754891341099019453e-01 3.711393086423581296e-03
2.334489436693101197e+03 8.131598765420493535e-01 3.821787771919841082e-03
2.334497150479290667e+03 8.376036294025226425e-01 3.854122693360315967e-03
2.334504864120978709e+03 8.623785592665609290e-01 3.915814439580153627e-03
2.334512577618160776e+03 8.837252738443461819e-01 3.970392891018235428e-03
2.334520290970831866e+03 8.958912480753473684e-01 4.004317422016235618e-03
2.334528004178987430e+03 9.098052968826931819e-01 4.032943996488796631e-03
2.334535717242622923e+03 9.176313163591618416e-01 4.046354401258471165e-03
2.334543430161733340e+03 9.258897616109429407e-01 4.093447871529447626e-03
2.334551142936314591e+03 9.274795110725153613e-01 4.081411935843139160e-03
2.334558855566360307e+03 9.328726898931386513e-01 4.078782184066663367e-03
2.334566568051867762e+03 9.336949444605726622e-01 4.068405432392775863e-03
2.334574280392831042e+03 9.341636399957600201e-01 4.065596278979199431e-03
2.334581992589245601e+03 9.390768876362447504e-01 4.081355423390240454e-03
2.334589704641106891e+03 9.373348702162556112e-01 4.077661435276914992e-03
2.334597416548410365e+03 9.376651207124240273e-01 4.075957144369433786e-03
2.334605128311150565e+03 9.332330858034649790e-01 4.073980013825623421e-03
2.334612839929323400e+03 9.343217074080218953e-01 4.076585578307051309e-03
2.334620551402923411e+03 9.321872322326332228e-01 4.091438789952598319e-03
2.334628262731947416e+03 9.272956158416207906e-01 4.086684979271264923e-03
2.334635973916388593e+03 9.247837540181026439e-01 4.061854424587361956e-03
2.334643684956243760e+03 9.229097442798542827e-01 4.052714912397045732e-03
2.334651395851507914e+03 9.281638181539405563e-01 4.062549993983450604e-03
2.334659106602175598e+03 9.238927308011577466e-01 4.059880313362240756e-03
2.334666817208242719e+03 9.311073862034292548e-01 4.082135464461573993e-03
2.334674527669704730e+03 9.358084313205725646e-01 4.092914369158704921e-03
2.334682237986556174e+03 9.308967099310523352e-01 4.079840158442640460e-03
2.334689948158792504e+03 9.241529558242074227e-01 4.074481416968906040e-03
2.334697658186410081e+03 9.113887288076867321e-01 4.045808681188725782e-03
2.334705368069402539e+03 8.991241997704687572e-01 4.003549728188064878e-03
2.334713077807766240e+03 8.910346873010920321e-01 3.976350584403571566e-03
2.334720787401496182e+03 8.964382755210267284e-01 3.996759499079833786e-03
2.334728496850587362e+03 9.022952161531865301e-01 4.016499547527290631e-03
2.334736206155035688e+03 9.068803324364045348e-01 4.016676683356324926e-03
2.334743915314835704e+03 9.171597478345268062e-01 4.052363255643592031e-03
2.334751624329982860e+03 9.165152911545262349e-01 4.035500769097599000e-03
2.334759333200472611e+03 9.110948031914063439e-01 4.029271683024166807e-03
2.334767041926299953e+03 8.973693884477301763e-01 4.005659474258988807e-03
2.334774750507460340e+03 8.971698885601109286e-01 4.014820730152464205e-03
2.334782458943949678e+03 8.862770649869586848e-01 3.982757386587298595e-03
2.334790167235762055e+03 8.903226909451884552e-01 4.012588807345797946e-03
2.334797875382893380e+03 9.012303748847008134e-01 4.011623605168586869e-03
2.334805583385339105e+03 9.014824740298814643e-01 4.012172866334009352e-03
2.334813291243093772e+03 9.032556588874309789e-01 4.029556882746610294e-03
2.334820998956153289e+03 9.010683167372893765e-01 4.031633158403157523e-03
2.334828706524513109e+03 8.897617792517937829e-01 3.988556866580798312e-03
2.334836413948167774e+03 8.723760375060213290e-01 3.955547261887364455e-03
2.334844121227113192e+03 8.395883450580083895e-01 3.893702827164567497e-03
2.334851828361343905e+03 7.899303856557063908e-01 3.757924590203114406e-03
2.334859535350856277e+03 7.507263940900900101e-01 3.673625555953037754e-03
2.334867242195644849e+03 7.334488788133504134e-01 3.673192810902752969e-03
2.334874948895704620e+03 7.397976705747186799e-01 3.632447946943400448e-03
2.334882655451031496e+03 7.374340812735732387e-01 3.627387638338675033e-03
2.334890361861620931e+03 7.169026666657475344e-01 3.577731497168818928e-03
2.334898068127467013e+03 6.935095452232471480e-01 3.521979749765826850e-03
2.334905774248566104e+03 6.857058674298384116e-01 3.521118745152668466e-03
2.334913480224912746e+03 7.081303402132534952e-01 3.572276620393430736e-03
2.334921186056503302e+03 7.395617302068935306e-01 3.635592356731858887e-03
2.334928891743331860e+03 7.535616712814157125e-01 3.670867809743975398e-03
2.334936597285394328e+03 7.609640828997870088e-01 3.689043766935495069e-03
2.334944302682685702e+03 7.695010617271744735e-01 3.706707886503340411e-03
2.334952007935201436e+03 7.957500323884895144e-01 3.766669128291091125e-03
2.334959713042936528e+03 8.221513937765758673e-01 3.818017641811632425e-03
2.334967418005886884e+03 8.577812768991304182e-01 3.900594739350718952e-03
2.334975122824047503e+03 8.802495842244719704e-01 3.962484396678237625e-03
2.334982827497412927e+03 8.932489464175346061e-01 3.973449784641938654e-03
2.334990532025979064e+03 9.035020668051971793e-01 4.000905293568545254e-03
2.334998236409741821e+03 9.089973502730992472e-01 4.014579547989077617e-03
2.335005940648694832e+03 9.078393450238466666e-01 4.014232900075147617e-03
2.335013644742834913e+03 9.070426226957210014e-01 4.014279222145987307e-03
2.335021348692156607e+03 9.085996565742149311e-01 4.025158323196386355e-03
2.335029052496655368e+03 9.053268064357079536e-01 4.019522927340441615e-03
2.335036756156326646e+03 8.976883577766670008e-01 3.989489138015149365e-03
2.335044459671164987e+03 8.929728986784083444e-01 3.987619838308936564e-03
2.335052163041166750e+03 8.796739658016888841e-01 3.950374433752306194e-03
2.335059866266326026e+03 8.698447473217296722e-01 3.928184254720579194e-03
2.335067569346639175e+03 8.581893690075670378e-01 3.902407978601708446e-03
2.335075272282100741e+03 8.718092467944000834e-01 3.929216780354760977e-03
2.335082975072706631e+03 8.868732004890047538e-01 3.952689558223461061e-03
2.335090677718451389e+03 8.951589267583359710e-01 3.972909720977064671e-03
2.335098380219330920e+03 8.908046657616411901e-01 3.963348790331435931e-03
2.335106082575339769e+03 8.857910226378432617e-01 3.956506686147137630e-03
2.335113784786474298e+03 8.660740050030382164e-01 3.919765206133111850e-03
2.335121486852728140e+03 8.490031405336566639e-01 3.882814671550363118e-03
2.335129188774098566e+03 8.390410939515833277e-01 3.857428831367170838e-03
2.335136890550579665e+03 8.345162859812547129e-01 3.850784994438639832e-03
2.335144592182166889e+03 8.255990942281838940e-01 3.827536107027260624e-03
2.335152293668855236e+03 8.235907165264177987e-01 3.827282547921459933e-03
2.335159995010640614e+03 8.391706181295128797e-01 3.867514619246467753e-03
2.335167696207517565e+03 8.738284120279409262e-01 3.936701640650127482e-03
2.335175397259482452e+03 8.964278791492171772e-01 3.985898379029888076e-03
2.335183098166529362e+03 9.095995423801858104e-01 4.021611657202203705e-03
2.335190798928654203e+03 9.164912303439459729e-01 4.041287203773114879e-03
2.335198499545852428e+03 9.224880223151612491e-01 4.063910889398021815e-03
2.335206200018118125e+03 9.327813987418329678e-01 4.062571923574280486e-03
2.335213900345448565e+03 9.266660214812110219e-01 4.063670486390265867e-03
2.335221600527836927e+03 9.259592676181886972e-01 4.055555257935681245e-03
2.335229300565280482e+03 9.248589167267557976e-01 4.051260934155153509e-03
2.335237000457772410e+03 9.276235537771213568e-01 4.060895032222843447e-03
2.335244700205309982e+03 9.203199180397092505e-01 4.036278234497893240e-03
2.335252399807887286e+03 9.071129057653755101e-01 4.014094493782770050e-03
2.335260099265500230e+03 8.898116147923178509e-01 4.050180538211184400e-03
2.335267798578142902e+03 8.760481990276101083e-01 3.942554627908420595e-03
2.335275497745811663e+03 8.627647730690075623e-01 3.911079758800378031e-03
2.335283196768502421e+03 8.599926366318113580e-01 3.908628145835917923e-03
2.335290895646208810e+03 8.619130332913742532e-01 3.908965612327302067e-03
2.335298594378926737e+03 8.799814562256936812e-01 3.957734314908041562e-03
2.335306292966652109e+03 9.017614840046914715e-01 4.026866667518571273e-03
2.335313991409379923e+03 9.205005476241872042e-01 4.075639911502353455e-03
2.335321689707104724e+03 9.339736945482821628e-01 4.090297952768980581e-03
2.335329387859822418e+03 9.254756162178550127e-01 4.081454838309396711e-03
2.335337085867528003e+03 9.360652923516772361e-01 4.064878252689492662e-03
2.335344783730217387e+03 9.378215343144709060e-01 4.080215445613590182e-03
2.335352481447885111e+03 9.402820789200633245e-01 4.083730002961242188e-03
2.335360179020527085e+03 9.356734705885825232e-01 4.071647109080062978e-03
2.335367876448137849e+03 9.388235022750108794e-01 4.089993562713870393e-03
2.335375573730713768e+03 9.398900855769133367e-01 4.084542614367947175e-03
2.335383270868249383e+03 9.419513637204308676e-01 4.080055096797166603e-03
2.335390967860739238e+03 9.453831081541821391e-01 4.092762251416377957e-03
2.335398664708179695e+03 9.419260547955752294e-01 4.090643363261758925e-03
2.335406361410565751e+03 9.420265573972510520e-01 4.117294855061305256e-03
2.335414057967892859e+03 9.480237812431933087e-01 4.106486908947626704e-03
2.335421754380156472e+03 9.427489904419996680e-01 4.094447691324465746e-03
2.335429450647351132e+03 9.412495947653191086e-01 4.098928140415522905e-03
2.335437146769472747e+03 9.480105131767140314e-01 4.140740320740876959e-03
2.335444842746515860e+03 9.447983523976482001e-01 4.090217228888828188e-03
2.335452538578476378e+03 9.531810544194370127e-01 4.124256550368196085e-03
2.335460234265349754e+03 9.488438427903900241e-01 4.119887155534841978e-03
2.335467929807130986e+03 9.483360294866958196e-01 4.108734592213394814e-03
2.335475625203814616e+03 9.473952163179140129e-01 4.118167465681410802e-03
2.335483320455397461e+03 9.437517297284705453e-01 4.108942658500337568e-03
2.335491015561874065e+03 9.478315087805133654e-01 4.105132592226638441e-03
2.335498710523238969e+03 9.314484465907058031e-01 4.073488474919225583e-03
2.335506405339488538e+03 9.316629607074131680e-01 4.068144979861888777e-03
2.335514100010617767e+03 9.295501974102107212e-01 4.073679430672340861e-03
2.335521794536621655e+03 9.171771796180494540e-01 4.033005327494248830e-03
2.335529488917495655e+03 9.009578775816196039e-01 4.001996454707838075e-03
2.335537183153234764e+03 8.826804240225238907e-01 3.977629765066726004e-03
2.335544877243834890e+03 8.652031404789142233e-01 3.923554395707042758e-03
2.335552571189290575e+03 8.653059121687338706e-01 3.933073319582688042e-03
2.335560264989597727e+03 8.814879673545668037e-01 3.962646463995333698e-03
2.335567958644751343e+03 9.085024733629766258e-01 4.037992299203511590e-03
2.335575652154746876e+03 9.186648924441903619e-01 4.039518444176538187e-03
2.335583345519579780e+03 9.279334609334608519e-01 4.071974362501555589e-03
2.335591038739244141e+03 9.379952378794076395e-01 4.084698214291590003e-03
2.335598731813736777e+03 9.392237544740944521e-01 4.079236841100121816e-03
2.335606424743051775e+03 9.417805045638225625e-01 4.088428252118212446e-03
2.335614117527185954e+03 9.429341211455701810e-01 4.113617907524545932e-03
2.335621810166132946e+03 9.488907310882774837e-01 4.113583842816627770e-03
2.335629502659888658e+03 9.451158120028926302e-01 4.102089174861559863e-03
2.335637195008448543e+03 9.398542057955892037e-01 4.087258226373699163e-03
2.335644887211807600e+03 9.440852289855745649e-01 4.092034198622812244e-03
2.335652579269961734e+03 9.407857651686588607e-01 4.091957840712110404e-03
2.335660271182905490e+03 9.491335325083620766e-01 4.119076337380706866e-03
2.335667962950634774e+03 9.521614090782239970e-01 4.113459326831424637e-03
2.335675654573144129e+03 9.441743426601287847e-01 4.104207349854453041e-03
2.335683346050429464e+03 9.525926343021677845e-01 4.146162164421247562e-03
2.335691037382485320e+03 9.496496183160187954e-01 4.108916947741062496e-03
2.335698728569308059e+03 9.494994884624464726e-01 4.109150565093094495e-03
2.335706419610892226e+03 9.444652438591213395e-01 4.103338927088647815e-03
2.335714110507232817e+03 9.432404293447960164e-01 4.097994295853064906e-03
2.335721801258326195e+03 9.512978823266300399e-01 4.105407892159807989e-03
2.335729491864166903e+03 9.494099184854734030e-01 4.101075382319383650e-03
2.335737182324750847e+03 9.448535453805855244e-01 4.099876588395522103e-03
2.335744872640072117e+03 9.443966096825167078e-01 4.114376979504705094e-03
2.335752562810127074e+03 9.414482356268363272e-01 4.112765400763278463e-03
2.335760252834910261e+03 9.458378800650967255e-01 4.123413678967906455e-03
2.335767942714417586e+03 9.423979135733395740e-01 4.115905974385908328e-03
2.335775632448644501e+03 9.427170074980741887e-01 4.104512443405027369e-03
2.335783322037585094e+03 9.444552586660979188e-01 4.112281149548328331e-03
2.335791011481236183e+03 9.452577590440141009e-01 4.123648704482419172e-03
