# Wlen(nm) Flux Flux_err
2.363344674359080273e+03 2.358445479394894601e-02 7.757980246947974914e-04
2.363351732183697550e+03 2.216731638037883895e-02 7.304573367393455037e-04
2.363358789829638681e+03 2.273209442348022441e-02 7.470298638392805632e-04
2.363365847296897755e+03 2.184075356074019481e-02 7.602102781654684026e-04
2.363372904585471588e+03 2.209802571342274480e-02 7.360940979774616101e-04
2.363379961695356087e+03 2.153690053100736773e-02 7.297666363648559577e-04
2.363387018626547160e+03 2.121708399894568081e-02 7.274421668864483647e-04
2.363394075379040260e+03 2.186957140855503440e-02 7.350729989784711513e-04
2.363401131952831747e+03 2.296338272330245012e-02 7.531707659854394114e-04
2.363408188347916621e+03 2.271944722629820959e-02 7.495730627644124969e-04
2.363415244564291697e+03 2.365103635341550548e-02 7.584208684731714089e-04
2.363422300601952884e+03 2.391391327464987768e-02 7.608588412800254596e-04
2.363429356460895178e+03 2.432607317726562940e-02 7.625764020214387609e-04
2.363436412141114943e+03 2.468135364490350869e-02 7.682854091504449229e-04
2.363443467642608084e+03 2.401307957386559014e-02 7.646099819107527633e-04
2.363450522965370510e+03 2.395911585584060283e-02 7.634525165407268256e-04
2.363457578109398128e+03 2.424552894187843172e-02 7.637594122214195732e-04
2.363464633074686844e+03 2.483643513839326605e-02 7.732206041537471311e-04
2.363471687861232112e+03 2.546639795077287188e-02 7.804578755413832348e-04
2.363478742469029839e+03 2.499357284324800824e-02 7.799540500455925821e-04
2.363485796898076842e+03 2.499434535619529663e-02 7.738664810187915371e-04
2.363492851148367663e+03 2.552362255879362524e-02 7.828703787542838676e-04
2.363499905219899119e+03 2.633576190655936844e-02 7.883560613391754233e-04
2.363506959112666664e+03 2.506046918727775769e-02 7.776013903535982383e-04
2.363514012826666203e+03 2.507885554641992032e-02 7.796957650613648002e-04
2.363521066361893645e+03 2.658345417794221593e-02 8.012261510166764208e-04
2.363528119718344897e+03 2.563552767421829054e-02 7.881403391060596382e-04
2.363535172896015865e+03 2.608031117517970940e-02 7.906629224483389864e-04
2.363542225894902458e+03 2.651102269934620115e-02 8.033372165693261624e-04
2.363549278715000128e+03 2.638410337134717426e-02 8.084512255212860689e-04
2.363556331356305691e+03 2.748309793220884284e-02 8.164770951239857513e-04
2.363563383818814145e+03 2.825063157013845208e-02 8.337193777284169225e-04
2.363570436102521398e+03 2.795270987448631589e-02 8.127041988092056739e-04
2.363577488207423812e+03 2.977302704642272035e-02 8.390099179486775090e-04
2.363584540133517294e+03 2.824581331944078788e-02 8.136251132517201799e-04
2.363591591880796841e+03 2.766871680791610499e-02 8.107252553325499040e-04
2.363598643449258816e+03 2.913746875683567369e-02 8.218248556477367704e-04
2.363605694838899581e+03 2.858350540222012043e-02 8.320356736745167367e-04
2.363612746049714588e+03 2.974761435794497089e-02 8.356907942496335541e-04
2.363619797081699744e+03 2.980259453069153408e-02 8.431865924764392209e-04
2.363626847934850957e+03 2.927724260324233302e-02 8.548720924469705535e-04
2.363633898609163680e+03 2.876147272125123555e-02 8.263981798416303011e-04
2.363640949104634728e+03 2.878761889856797443e-02 8.288698811369536387e-04
2.363647999421259556e+03 3.126270911155855370e-02 8.517846035896906682e-04
2.363655049559033614e+03 3.165345218639606384e-02 8.600327958953703830e-04
2.363662099517952356e+03 3.075441812848865933e-02 8.508370233968414430e-04
2.363669149298013508e+03 3.220231146498635233e-02 8.742915336206271999e-04
2.363676198899211158e+03 3.291821066317139610e-02 8.937417768193887425e-04
2.363683248321542123e+03 3.230094188494835733e-02 8.621548974844042441e-04
2.363690297565001401e+03 3.234543122933859760e-02 8.646634151678062735e-04
2.363697346629586264e+03 3.271231290205731113e-02 8.666969074976165746e-04
2.363704395515291253e+03 3.318946959466122920e-02 8.749786839253872409e-04
2.363711444222112732e+03 3.419701703818538163e-02 9.033006277465957003e-04
2.363718492750047062e+03 3.388429803945830487e-02 8.874244489493403158e-04
2.363725541099089241e+03 3.335119930011681832e-02 9.231474782419191866e-04
2.363732589269236087e+03 3.267611156809187289e-02 8.809693953327750893e-04
2.363739637260482141e+03 3.416975071480271575e-02 8.860506104442183832e-04
2.363746685072824675e+03 3.436663136540497182e-02 8.870713927524503722e-04
2.363753732706259143e+03 3.462245788358391668e-02 8.850402130089552247e-04
2.363760780160780541e+03 3.356418263043230849e-02 8.862945948506716857e-04
2.363767827436385687e+03 3.383076621473744827e-02 8.845678805271558033e-04
2.363774874533070943e+03 3.350180972101861332e-02 8.736111753129174439e-04
2.363781921450830851e+03 3.412463092184247343e-02 8.859781647823683536e-04
2.363788968189662228e+03 3.375446874425926114e-02 8.918985474212483234e-04
2.363796014749560072e+03 3.453791798486864628e-02 9.157960332377661347e-04
2.363803061130521201e+03 3.224640112944095194e-02 8.647990423267498238e-04
2.363810107332541520e+03 3.404344625844395178e-02 8.912943262007200218e-04
2.363817153355616028e+03 3.380298169225129379e-02 8.851820940451239931e-04
2.363824199199741088e+03 3.238658174072113483e-02 8.723797975525098784e-04
2.363831244864912605e+03 3.169955343284802662e-02 8.609971892406448118e-04
2.363838290351126489e+03 3.217682788826990714e-02 8.665889054488928964e-04
2.363845335658378644e+03 3.109760629801470999e-02 8.590253223485372087e-04
2.363852380786664526e+03 2.888271429210472613e-02 8.356698193086277079e-04
2.363859425735980949e+03 2.825493862059193922e-02 8.472696686168809319e-04
2.363866470506322912e+03 2.998330314285004017e-02 8.460655791048866687e-04
2.363873515097686322e+03 2.999804204356581322e-02 8.426572786271603176e-04
2.363880559510067542e+03 2.921257323267986011e-02 8.400451822663314609e-04
2.363887603743462023e+03 2.706448935254655505e-02 8.182869083037564188e-04
2.363894647797866128e+03 2.546764144959706710e-02 8.081670343188374203e-04
2.363901691673275309e+03 2.697566928467336200e-02 8.256269034706957034e-04
2.363908735369685473e+03 2.691152998344393393e-02 8.287866602536685546e-04
2.363915778887092529e+03 2.802510327219336767e-02 8.316252918301137928e-04
2.363922822225492837e+03 3.045497002348667229e-02 8.467529021854521996e-04
2.363929865384881396e+03 3.015582219238827771e-02 8.519551896754817529e-04
2.363936908365254567e+03 3.111183121996728695e-02 8.599009025075847554e-04
2.363943951166608258e+03 3.188460424160391438e-02 9.951215002950673794e-04
2.363950993788938831e+03 2.952838341162150604e-02 8.457496514773318484e-04
2.363958036232240829e+03 2.871446250831818231e-02 8.400011135258618304e-04
2.363965078496511524e+03 2.936866306616687378e-02 8.398973688370061155e-04
2.363972120581746367e+03 2.858072111354113473e-02 8.444722015387404234e-04
2.363979162487941267e+03 2.769097367338852617e-02 8.227829903844463121e-04
2.363986204215091220e+03 2.679497866436041098e-02 8.189629319303361882e-04
2.363993245763193045e+03 2.380608577728625386e-02 7.868575085073891556e-04
2.364000287132242647e+03 2.235126343873824334e-02 7.670644815369535678e-04
2.364007328322235026e+03 2.324235627590399977e-02 7.744164417472896743e-04
2.364014369333167451e+03 2.363423210010428752e-02 7.813252076634651230e-04
2.364021410165034922e+03 2.567318313329284424e-02 7.977615849327776912e-04
2.364028450817832891e+03 2.558015923923696866e-02 8.010839538554795879e-04
2.364035491291558628e+03 2.909584596487933827e-02 8.380447757059527334e-04
2.364042531586206678e+03 2.835702716212296082e-02 8.291931781572939178e-04
2.364049571701773402e+03 2.919660484037476383e-02 8.386796020738237914e-04
2.364056611638254708e+03 2.883522303672701736e-02 8.409758752663684883e-04
2.364063651395646957e+03 2.957922086902767256e-02 8.526118508042147045e-04
2.364070690973944693e+03 2.923757253195208294e-02 8.491499612636955931e-04
2.364077730373145187e+03 2.828042150906056457e-02 8.329024923057011445e-04
2.364084769593243436e+03 3.021255187054616362e-02 8.585858021563303258e-04
2.364091808634236259e+03 3.069996575570078240e-02 8.630216817992483009e-04
2.364098847496118651e+03 2.953495049017904051e-02 8.456422006004743475e-04
2.364105886178886976e+03 3.350573718201907414e-02 8.859216032877462741e-04
2.364112924682536686e+03 3.308136483320607557e-02 8.880464806749264854e-04
2.364119963007064143e+03 3.390910228167362539e-02 8.878142010309167474e-04
2.364127001152464800e+03 3.329745583767430156e-02 8.844436949969578269e-04
2.364134039118734563e+03 3.125944784826586303e-02 8.699165111365151498e-04
2.364141076905869795e+03 3.354136505203300644e-02 8.939807595806601457e-04
2.364148114513866403e+03 3.234744094960349814e-02 8.837726450421660648e-04
2.364155151942719385e+03 3.262506003735447802e-02 8.799125954987108362e-04
2.364162189192425103e+03 3.513780457619067321e-02 8.984399975322179691e-04
2.364169226262980374e+03 3.481376763210385084e-02 9.061799889376085737e-04
2.364176263154379285e+03 3.368343384715064004e-02 8.983134732311445683e-04
2.364183299866619109e+03 3.492331565565587326e-02 1.103714685876691593e-03
2.364190336399695298e+03 3.665087756719323520e-02 1.111354422834549219e-03
2.364197372753603759e+03 3.388335882934315896e-02 9.296958815055741780e-04
2.364204408928339944e+03 3.228443267382469228e-02 9.062116104970177133e-04
2.364211444923900672e+03 3.441224029208712898e-02 8.982618150768540170e-04
2.364218480740281393e+03 3.419924205004509776e-02 9.016861311792011410e-04
2.364225516377477561e+03 3.450140643890632630e-02 9.055367652797752850e-04
2.364232551835485083e+03 3.425122748315340832e-02 9.078463264949530572e-04
2.364239587114300775e+03 3.462585280288418832e-02 9.239720837968428465e-04
2.364246622213919636e+03 3.411783129575851614e-02 9.103299049373679650e-04
2.364253657134337573e+03 3.634176616611019262e-02 9.149509123155231353e-04
2.364260691875551402e+03 3.459771223436387821e-02 9.031849732828162300e-04
2.364267726437555666e+03 3.288752776002745737e-02 8.779253686455220891e-04
2.364274760820347183e+03 3.437557847535553657e-02 8.946178301471733370e-04
2.364281795023921859e+03 3.399262219145064712e-02 8.945911022370793986e-04
2.364288829048274692e+03 3.352060188300812898e-02 9.447834497315717910e-04
2.364295862893402500e+03 3.488614614758207833e-02 9.130496233444043925e-04
2.364302896559300734e+03 3.457216880863433345e-02 9.047487135338829443e-04
2.364309930045965302e+03 3.440604395066437782e-02 8.993108243482335080e-04
2.364316963353392566e+03 3.472700870635923170e-02 9.115107289860679409e-04
2.364323996481577979e+03 3.410673407271783142e-02 9.092310973030415288e-04
2.364331029430516992e+03 3.478594805115812344e-02 9.054635833477003458e-04
2.364338062200206423e+03 3.313737270496842913e-02 8.857794268926374006e-04
2.364345094790641269e+03 3.394880355387543125e-02 8.935162926241362004e-04
2.364352127201818348e+03 3.500664878890760029e-02 9.086003267052054997e-04
2.364359159433732202e+03 3.509109624447439429e-02 9.107909544629777011e-04
2.364366191486380558e+03 3.433423172302864368e-02 8.941336114272423587e-04
2.364373223359757958e+03 3.563332087528608277e-02 9.096706502909737485e-04
2.364380255053860765e+03 3.518804641864027583e-02 9.046868006255722730e-04
2.364387286568684431e+03 3.430327710056454288e-02 9.012067913100742060e-04
2.364394317904225318e+03 3.647682604920290950e-02 9.322010968442465042e-04
2.364401349060479333e+03 3.504021448444935571e-02 9.118635160326261967e-04
2.364408380037441930e+03 3.486757656440987729e-02 9.061751187622023871e-04
2.364415410835109014e+03 3.401456766670719889e-02 8.955065060504328010e-04
2.364422441453477404e+03 3.544107292154081990e-02 9.092273486090107727e-04
2.364429471892542097e+03 3.484186921261769876e-02 9.061645744906579461e-04
2.364436502152298544e+03 3.538733722459593001e-02 9.181991719906659266e-04
2.364443532232744019e+03 3.450181782293737509e-02 8.977148688802677337e-04
2.364450562133873063e+03 3.473639096093443512e-02 8.992303649479149816e-04
2.364457591855682949e+03 3.281016070491125924e-02 8.831179066985592185e-04
2.364464621398168674e+03 3.321690192169618472e-02 8.918608909444859009e-04
2.364471650761325691e+03 3.434732861060302289e-02 8.984636267291246049e-04
2.364478679945150361e+03 3.166477504863901560e-02 8.749867897148339057e-04
2.364485708949639047e+03 2.948757539132233069e-02 8.625381770560534541e-04
2.364492737774787201e+03 2.778868775907714084e-02 8.582986598635934140e-04
2.364499766420591186e+03 2.447150328569036581e-02 8.052130930626888927e-04
2.364506794887045544e+03 1.892041945939335751e-02 7.201537570605412789e-04
2.364513823174147547e+03 1.500058070718923373e-02 6.691671688040726337e-04
2.364520851281892647e+03 1.508207438074666770e-02 6.652314827867370894e-04
2.364527879210276751e+03 1.889361225077635514e-02 7.222310259681484663e-04
2.364534906959295768e+03 2.318935142149818746e-02 7.737487618798995475e-04
2.364541934528945148e+03 2.765638291035696708e-02 8.284445465828810728e-04
2.364548961919221256e+03 3.058829199082888084e-02 8.648847398083364538e-04
2.364555989130120452e+03 3.184247348256773191e-02 8.809880197658127680e-04
2.364563016161637279e+03 3.491171740372706056e-02 9.106702872066362205e-04
2.364570043013769009e+03 3.399592376444708630e-02 9.094752980351299707e-04
2.364577069686511095e+03 3.570029182454440703e-02 9.174772777435248865e-04
2.364584096179858534e+03 3.543463881686616246e-02 9.143692280444119672e-04
2.364591122493808143e+03 3.743296189445142336e-02 9.332850828355935885e-04
2.364598148628356284e+03 3.743227224478523629e-02 9.308891442006009612e-04
2.364605174583497501e+03 3.777212573873480611e-02 9.357624942571150838e-04
2.364612200359228609e+03 3.883277779527861961e-02 9.409325660070136203e-04
2.364619225955545062e+03 3.817921655147588772e-02 9.368188199297065562e-04
2.364626251372443221e+03 3.876631349859786108e-02 9.452804166950608917e-04
2.364633276609918539e+03 3.846586247020659932e-02 9.467488364061747578e-04
2.364640301667967378e+03 3.995235415721021255e-02 9.773670962524216507e-04
2.364647326546585191e+03 3.829358837002691529e-02 9.504327255260274637e-04
2.364654351245767884e+03 3.784170457585247366e-02 9.452914530502347108e-04
2.364661375765511821e+03 3.938489535388185747e-02 9.515641829966577699e-04
2.364668400105812452e+03 3.893711177440001281e-02 9.456730066125369717e-04
2.364675424266665686e+03 3.890289527580569062e-02 9.454514867706821776e-04
2.364682448248067431e+03 3.980932412712351320e-02 9.542383058759308602e-04
2.364689472050013592e+03 3.847586178413130165e-02 9.461725759509203183e-04
2.364696495672500077e+03 3.837634039236037520e-02 9.443723696153393833e-04
2.364703519115522795e+03 3.878261597109099179e-02 9.492642297018200753e-04
2.364710542379078106e+03 3.818659429981535736e-02 9.552823565215729038e-04
2.364717565463161463e+03 3.873583444021230088e-02 9.981042011145571744e-04
2.364724588367768774e+03 3.975464403878424535e-02 9.644251329730073709e-04
2.364731611092895491e+03 3.857365468477803178e-02 9.454612297288518064e-04
2.364738633638537976e+03 3.896230924483844171e-02 9.512635813989860729e-04
2.364745656004692592e+03 3.791639682376755915e-02 9.408335800897689406e-04
2.364752678191354789e+03 3.746060346993444062e-02 9.351581472608507103e-04
2.364759700198519567e+03 3.879381572036631753e-02 9.463905020105347829e-04
2.364766722026184198e+03 3.863692733766294074e-02 9.450728848830106501e-04
2.364773743674344132e+03 3.654096464425941188e-02 9.180772024827885645e-04
2.364780765142994824e+03 3.785382511379476594e-02 9.385895914711747537e-04
2.364787786432133089e+03 3.852488391890086794e-02 9.416325745540949201e-04
2.364794807541754381e+03 3.784063023210228888e-02 9.368239149564967826e-04
2.364801828471853241e+03 3.750504393560569194e-02 9.412289460710965804e-04
2.364808849222427853e+03 3.761766147811664712e-02 9.443207472961685344e-04
2.364815869793472757e+03 3.663748202150489408e-02 9.415063229082884814e-04
2.364822890184984317e+03 3.519805327002649420e-02 9.202246393323580817e-04
2.364829910396958439e+03 3.745912113123280041e-02 9.462905440625085001e-04
2.364836930429390577e+03 3.512095812391964611e-02 9.200177766718409603e-04
2.364843950282276637e+03 3.373000992798896869e-02 8.993701720855774807e-04
2.364850969955612982e+03 3.409217463860310382e-02 9.083099789055653793e-04
2.364857989449395063e+03 3.544166515763982200e-02 9.194330357583695634e-04
2.364865008763619244e+03 3.487633378659853178e-02 9.183199232759353204e-04
2.364872027898281431e+03 3.490842211667521955e-02 9.131404331757436493e-04
2.364879046853376622e+03 3.439073126921678158e-02 9.108799059021447124e-04
2.364886065628902088e+03 3.315538629256668118e-02 8.951869699242902614e-04
2.364893084224852373e+03 3.525121457982249851e-02 9.149680942454549177e-04
2.364900102641224748e+03 3.518998341586800083e-02 9.169197316055615948e-04
2.364907120878013757e+03 3.425161370993613785e-02 9.064728306242288668e-04
2.364914138935216215e+03 3.475196957661324387e-02 9.072010950339036558e-04
2.364921156812827576e+03 3.548757073380326421e-02 9.224782549473398369e-04
2.364928174510843746e+03 3.620393848382973123e-02 9.264799808399116956e-04
2.364935192029261088e+03 3.474292360443102801e-02 9.104790674907631493e-04
2.364942209368075055e+03 3.476220890930698665e-02 9.483879918748366845e-04
2.364949226527281553e+03 3.601789079107831082e-02 9.252931916188633470e-04
2.364956243506876490e+03 3.681524607141557770e-02 9.353301375831280006e-04
2.364963260306856228e+03 3.627238236716594233e-02 9.484764643095753428e-04
2.364970276927215764e+03 3.554950297523412628e-02 9.274501968448623694e-04
2.364977293367952370e+03 3.450841015836131342e-02 9.389636956896442541e-04
2.364984309629060135e+03 3.675005521832135080e-02 9.669029929563905659e-04
2.364991325710536330e+03 3.515250314773194634e-02 9.565203922741042416e-04
2.364998341612376862e+03 3.492588172106836364e-02 9.287563164793609296e-04
2.365005357334576729e+03 3.518211647958885413e-02 9.401808862684296175e-04
2.365012372877132748e+03 3.653806516622093437e-02 9.493823735381212497e-04
2.365019388240040371e+03 3.577391809495087532e-02 9.424021284812416580e-04
2.365026403423295051e+03 3.594500007146347181e-02 9.344506869982768154e-04
2.365033418426893149e+03 3.458970073749932650e-02 9.323165058289571532e-04
2.365040433250831029e+03 3.477073910773390009e-02 9.258508383772497650e-04
2.365047447895103687e+03 3.674206413031524260e-02 9.423672428650731571e-04
2.365054462359707941e+03 3.705915495360845302e-02 9.485401224274365647e-04
2.365061476644638788e+03 3.546063443622932132e-02 9.281917540777830490e-04
2.365068490749892590e+03 3.547984498032653866e-02 9.386850877604788722e-04
2.365075504675465709e+03 3.397406635227204208e-02 9.184376886572024733e-04
2.365082518421353598e+03 3.450093518968998241e-02 9.310594649269013715e-04
2.365089531987551709e+03 3.523143129959733361e-02 9.411380125547130207e-04
2.365096545374056404e+03 3.337290426509813973e-02 9.303184147676871749e-04
2.365103558580863591e+03 3.469935004745326734e-02 9.384390586658253493e-04
2.365110571607969177e+03 3.430344371132738879e-02 9.163414628560070897e-04
2.365117584455368615e+03 3.358280094168412250e-02 9.091451077586121298e-04
2.365124597123058720e+03 3.303980263270136358e-02 9.094662438184816225e-04
2.365131609611034492e+03 3.228826735978602286e-02 9.010603498209443160e-04
2.365138621919292291e+03 3.380492802377514650e-02 1.016969291594570918e-03
2.365145634047828025e+03 3.418387054790852225e-02 1.017985613936694782e-03
2.365152645996637602e+03 3.078810390432969515e-02 8.916828828547720140e-04
2.365159657765716929e+03 3.134117027299107572e-02 8.922141092636082585e-04
2.365166669355061458e+03 2.690310598507952497e-02 1.028148345277918015e-03
2.365173680764667552e+03 3.369367933210801191e-02 1.759233605490534902e-03
2.365180691994530662e+03 3.638115974392429341e-02 1.082731414407700618e-03
2.365187703044647606e+03 2.887678130588463427e-02 8.822571273036686982e-04
2.365194713915013836e+03 3.324803016849262050e-02 9.234412657985222950e-04
2.365201724605624804e+03 3.358450552778084741e-02 9.257311228992108317e-04
2.365208735116476419e+03 3.418748428120055305e-02 9.381489334051254124e-04
2.365215745447565496e+03 3.240784321344337970e-02 9.164612307688642292e-04
2.365222755598886579e+03 3.389000413860226990e-02 9.314975079200733940e-04
2.365229765570437394e+03 3.469093293359676311e-02 9.354617909477130943e-04
2.365236775362212029e+03 3.524767647956827954e-02 9.418861433224930482e-04
2.365243784974207301e+03 3.482922471118182761e-02 9.389026183163409756e-04
2.365250794406419118e+03 3.486055850133000511e-02 9.513081656908710642e-04
2.365257803658843386e+03 3.540868856946956245e-02 9.517812189946075639e-04
2.365264812731475558e+03 3.617217036201596930e-02 9.648536974838308909e-04
2.365271821624311997e+03 3.586209229891321876e-02 9.690562994946324768e-04
2.365278830337348154e+03 3.501368568014671945e-02 9.523577795849503353e-04
2.365285838870580392e+03 3.642800553221207938e-02 9.646726560687203696e-04
2.365292847224004163e+03 3.729439476778092372e-02 9.734987155744781939e-04
2.365299855397616284e+03 3.598357550500208557e-02 9.610063231830422116e-04
2.365306863391411753e+03 3.613680571909219652e-02 9.633347593627895975e-04
2.365313871205386931e+03 3.505582535716857823e-02 9.455544010929823207e-04
2.365320878839537272e+03 3.568602375863959286e-02 9.528122252253053495e-04
2.365327886293859137e+03 3.646321471542042503e-02 9.723769593709960047e-04
2.365334893568347979e+03 3.595826554993430263e-02 9.696273806587795948e-04
2.365341900663000160e+03 3.662362165069707465e-02 9.691924417997090264e-04
2.365348907577811588e+03 3.455943423099271106e-02 9.512725074699926453e-04
2.365355914312777259e+03 3.617122098408608044e-02 9.756595629853577999e-04
2.365362920867894445e+03 3.697804263497120325e-02 9.735808799820293421e-04
2.365369927243158600e+03 3.640267684674199089e-02 9.696538239463737023e-04
2.365376933438564720e+03 3.561174236615562844e-02 9.757029497479431093e-04
2.365383939454110077e+03 3.611469218475153731e-02 9.705009523668547662e-04
2.365390945289789670e+03 3.598559927458104546e-02 9.675417334163620778e-04
2.365397950945599860e+03 3.729193693501227369e-02 9.738514128158374736e-04
2.365404956421536554e+03 3.759409105754735886e-02 9.837749162520750563e-04
2.365411961717595204e+03 3.542902937434373040e-02 9.656349135068984261e-04
2.365418966833771719e+03 3.639091381131560887e-02 9.785104857477344969e-04
2.365425971770062006e+03 3.737958641913102786e-02 9.825322163589474047e-04
2.365432976526462880e+03 3.611361152234047328e-02 9.578779443775368822e-04
2.365439981102969341e+03 3.624596879205567446e-02 9.527565934165893287e-04
2.365446985499577750e+03 3.493441801964577986e-02 9.335500599522814254e-04
2.365453989716283559e+03 3.461882036005342611e-02 9.350042197791431486e-04
2.365460993753083130e+03 3.473114568895797893e-02 9.347091458253738421e-04
2.365467997609972372e+03 3.338027263642874554e-02 9.241992474919134707e-04
2.365475001286946735e+03 3.554888208412003425e-02 9.343541733548796921e-04
2.365482004784002584e+03 3.381004586283260782e-02 9.193107407025295904e-04
2.365489008101135369e+03 3.371236890352567739e-02 9.211549264569062921e-04
2.365496011238341907e+03 3.224908762629254133e-02 9.116215409876065375e-04
2.365503014195616743e+03 3.233874686445276092e-02 9.094656874201322450e-04
2.365510016972956691e+03 3.186973858392119774e-02 9.058038484815020188e-04
2.365517019570357206e+03 3.255538022187885738e-02 9.167983751382687832e-04
2.365524021987815104e+03 3.283355150927491639e-02 9.191734188826565510e-04
2.365531024225325382e+03 3.152662332876546986e-02 8.984208848767693319e-04
2.365538026282883948e+03 3.257425573345376635e-02 9.142434264378265871e-04
2.365545028160487618e+03 3.286503541629438863e-02 9.196298291080466907e-04
2.365552029858130936e+03 3.113989857435627007e-02 8.930822799376543410e-04
2.365559031375811173e+03 2.951409904588251504e-02 8.829598895168830038e-04
2.365566032713523327e+03 3.030791347201671621e-02 9.089030492740310038e-04
2.365573033871263306e+03 3.109709565148972149e-02 9.014969648309852914e-04
2.365580034849027925e+03 3.010345559157365930e-02 8.881032832539400559e-04
2.365587035646812183e+03 2.973056989641471859e-02 8.845914895700196165e-04
2.365594036264612441e+03 3.077210683472235420e-02 8.942331920182387947e-04
2.365601036702424153e+03 2.967066436840925039e-02 8.834701209544694456e-04
2.365608036960244135e+03 2.968672555192577306e-02 8.849540459229262397e-04
2.365615037038066930e+03 2.903224947565104935e-02 8.746026539523916272e-04
2.365622036935889810e+03 2.826600449634489309e-02 8.631886672219191842e-04
2.365629036653707317e+03 2.858181131212972348e-02 8.925506455724513833e-04
2.365636036191516723e+03 2.854796425300024781e-02 9.021047461932598863e-04
2.365643035549313481e+03 2.771035771257408450e-02 8.716604180418778200e-04
2.365650034727093043e+03 2.715840056773063255e-02 8.823830981317920107e-04
2.365657033724852226e+03 2.768229052811303770e-02 8.889161808657172715e-04
2.365664032542585574e+03 2.778778876569957396e-02 8.980328175844028453e-04
2.365671031180290356e+03 2.851045911547757036e-02 9.245684034698109077e-04
2.365678029637961572e+03 2.835750768223250715e-02 8.892046767747532020e-04
2.365685027915595583e+03 2.822563493697613501e-02 8.935000585099080531e-04
2.365692026013188297e+03 2.658511344894364664e-02 8.597962830420301543e-04
2.365699023930735621e+03 2.625385265851394589e-02 8.636134933729716547e-04
2.365706021668233461e+03 2.750172550780264485e-02 8.747800780952379824e-04
2.365713019225677272e+03 2.753130072392245831e-02 8.680192501230068721e-04
2.365720016603063868e+03 2.857264619642891496e-02 8.810892737988013871e-04
2.365727013800387795e+03 2.799465943733272025e-02 8.764057191793851211e-04
2.365734010817646322e+03 2.639233539225193173e-02 8.432262340007403139e-04
2.365741007654835357e+03 2.746409336488340319e-02 8.535475882164854670e-04
2.365748004311949444e+03 2.740852778876963491e-02 8.544026691321364008e-04
2.365755000788985399e+03 2.736728555947964131e-02 8.553476187096367006e-04
2.365761997085940038e+03 2.772519783679844307e-02 8.535016969016532467e-04
2.365768993202806996e+03 2.665993384302519503e-02 8.514621515022008542e-04
2.365775989139584453e+03 2.798725750782021793e-02 8.637590235447229967e-04
2.365782984896267408e+03 2.721026349136810435e-02 8.642713839933995838e-04
2.365789980472851312e+03 2.718622454642012631e-02 8.726777964035926840e-04
2.365796975869332528e+03 2.625840239927025588e-02 8.769610751717733148e-04
2.365803971085707417e+03 2.762023644014713342e-02 8.768870293812378080e-04
2.365810966121970978e+03 2.767879365421390542e-02 8.863832724729186043e-04
2.365817960978119572e+03 2.811875078271956416e-02 8.841669258881429882e-04
2.365824955654149562e+03 2.740872395177301399e-02 8.839865158233375106e-04
2.365831950150056400e+03 2.821407081842030456e-02 8.831450150390424960e-04
2.365838944465835539e+03 2.835692630898705574e-02 8.827486527098180914e-04
2.365845938601483340e+03 2.894305720100527612e-02 8.847074984790842750e-04
2.365852932556996166e+03 2.750608670950925941e-02 8.625888475558697414e-04
2.365859926332369469e+03 2.865641111798439278e-02 8.799973768363136568e-04
2.365866919927599156e+03 2.859753008065211294e-02 8.788577442647426416e-04
2.365873913342681135e+03 2.913894221336991303e-02 8.912991825307771876e-04
2.365880906577611768e+03 2.840165747787558315e-02 8.800302128594958331e-04
2.365887899632386052e+03 2.666772118018564952e-02 8.579283018673631266e-04
2.365894892507000804e+03 2.778716194174394097e-02 8.659059846172281749e-04
2.365901885201451933e+03 2.919462938256366102e-02 8.831136509085150618e-04
2.365908877715734889e+03 2.932530433327867198e-02 8.960809451886282652e-04
2.365915870049845125e+03 3.124114887828571829e-02 9.196512687488791159e-04
2.365922862203779914e+03 3.086492655039452249e-02 9.135251191624524673e-04
2.365929854177533343e+03 3.018690299486109785e-02 9.063213181677454849e-04
2.365936845971103594e+03 3.149552794409361811e-02 9.169936857941691274e-04
2.365943837584484299e+03 3.007226644357590198e-02 9.154741788038075860e-04
2.365950829017673186e+03 3.003229689835998709e-02 9.185447262299649245e-04
2.365957820270665252e+03 3.094487834751811703e-02 9.437425530037647607e-04
2.365964811343456404e+03 3.112654078915352840e-02 9.287314272098911834e-04
2.365971802236043459e+03 3.151928189273678349e-02 9.218674287284897096e-04
2.365978792948420505e+03 3.110398738244810404e-02 9.161283363002091376e-04
2.365985783480585269e+03 3.246254539127550742e-02 9.335391104026546233e-04
2.365992773832532748e+03 3.192603525741508075e-02 9.171258730678334952e-04
2.365999764004259760e+03 3.213303518781769619e-02 9.213669915241662258e-04
2.366006753995761301e+03 3.345995500577068904e-02 9.300182672344861796e-04
2.366013743807032824e+03 3.326902664304373647e-02 9.301264940808469600e-04
2.366020733438071602e+03 3.373605507024797501e-02 9.417324165154183219e-04
2.366027722888873086e+03 3.326555480428891598e-02 9.289760913551296014e-04
2.366034712159432729e+03 3.249967923069504300e-02 9.194202253562956933e-04
2.366041701249746893e+03 3.426793987298504263e-02 9.373027849667958742e-04
2.366048690159811031e+03 3.383271807792279096e-02 9.259182738768097611e-04
2.366055678889621504e+03 3.334692886080924817e-02 9.303937028867069079e-04
2.366062667439174220e+03 3.431265957187204507e-02 9.474175160336783391e-04
